timestamp,open,high,low,close,volume
2018-03-27 12:00:00,1045.9900,1051.3700,1045.5500,1046.9600,66709
2018-03-27 11:30:00,1045.6300,1047.0000,1043.3200,1045.5000,57430
2018-03-27 11:00:00,1052.5100,1054.0850,1045.5600,1045.5600,67937
2018-03-27 10:30:00,1056.0500,1057.0300,1044.0100,1052.4653,106223
2018-03-27 10:00:00,1063.9000,1064.5400,1052.0000,1056.0500,194358
2018-03-27 09:30:00,1063.9000,1064.5400,1062.0500,1062.0500,37821
2018-03-26 16:00:00,1044.8800,1055.7874,1044.8800,1054.0900,489639
2018-03-26 15:30:00,1042.4664,1046.9400,1042.1100,1044.8800,98196
2018-03-26 15:00:00,1039.3000,1047.7350,1039.3000,1042.7200,124653
2018-03-26 14:30:00,1025.6400,1038.7700,1025.1100,1038.6500,115607
2018-03-26 14:00:00,1027.1999,1029.0000,1022.0700,1024.7300,58083
2018-03-26 13:30:00,1023.1000,1029.7700,1020.1000,1026.5606,123474
2018-03-26 13:00:00,1027.6203,1030.5600,1021.4300,1023.3000,60026
2018-03-26 12:30:00,1023.9800,1029.0500,1018.1800,1027.2100,100724
2018-03-26 12:00:00,1015.0600,1028.8000,1014.3650,1023.6900,176239
2018-03-26 11:30:00,1029.1700,1029.8011,1010.5800,1015.1000,264685
2018-03-26 11:00:00,1037.9600,1042.5500,1028.0100,1029.6820,139447
2018-03-26 10:30:00,1047.9300,1049.9800,1037.9800,1038.5800,87914
2018-03-26 10:00:00,1050.2500,1059.2700,1046.7400,1047.0700,238436
2018-03-26 09:30:00,1050.6000,1051.0000,1050.6000,1051.0000,264
2018-03-23 16:00:00,1035.4299,1035.7400,1024.8700,1026.5500,432906
2018-03-23 15:30:00,1038.5500,1042.3500,1033.8200,1037.6900,95872
2018-03-23 15:00:00,1047.4100,1048.0000,1037.8100,1039.2500,60069
2018-03-23 14:30:00,1056.1000,1056.7900,1045.5916,1047.4350,44684
2018-03-23 14:00:00,1053.6600,1057.4099,1048.6601,1055.5600,45850
2018-03-23 13:30:00,1046.0100,1054.4900,1044.4565,1053.0300,51710
