organization,timestamp,open,high,low,close,volume
AMZN,22/11/2002,23.2,24.28,23.1,23.99,11686600
AMZN,21/11/2002,23.33,23.85,23.21,23.4,11288500
AMZN,20/11/2002,21.35,23,21.22,22.9,13294400
AMZN,19/11/2002,21.88,21.89,21.23,21.29,12258900
AMZN,18/11/2002,22.65,23.74,22.15,22.42,25333500
AMZN,15/11/2002,21.15,22.35,21.09,22.21,12258400
AMZN,14/11/2002,20.99,21.49,20.95,21.21,13177300
AMZN,13/11/2002,19.61,21,19.61,20.41,18206200
AMZN,12/11/2002,19.01,19.99,19.01,19.82,10462200
AMZN,11/11/2002,19.4,19.55,18.8,19,5749600
AMZN,08/11/2002,19.04,19.67,18.81,19.51,7032100
AMZN,07/11/2002,18.85,19.3,18.77,19.12,6419700
AMZN,06/11/2002,18.77,19.39,18.26,19.34,7973400
AMZN,05/11/2002,18.63,18.87,18.2,18.72,7942400
AMZN,04/11/2002,19.4,19.81,18.59,18.78,12963500
AMZN,01/11/2002,19.29,19.9,19.09,19.8,5549400
AMZN,31/10/2002,19.03,19.48,18.85,19.35,6822600
AMZN,30/10/2002,19.27,19.73,18.4,18.59,6888800
AMZN,29/10/2002,18.51,18.92,18.07,18.57,7242000
AMZN,28/10/2002,19.27,19.73,18.4,18.59,8799800
AMZN,25/10/2002,18.84,19.36,18.49,19.3,15900000
AMZN,24/10/2002,19.95,20.26,19.8,19.86,12929900
AMZN,23/10/2002,19.52,19.82,19.37,19.75,6648100
AMZN,22/10/2002,19.01,19.91,18.9,19.38,8645700
AMZN,21/10/2002,18.89,19.53,18.73,19.26,6757700
AMZN,18/10/2002,18.48,19.29,18.36,19.04,6568300
AMZN,17/10/2002,20.1,20.22,18.43,18.74,14180900
AMZN,16/10/2002,18.27,19.66,18.25,19.49,8742100
AMZN,15/10/2002,19.84,20.14,18.65,18.94,14009200
AMZN,14/10/2002,18.18,19.23,18.17,19.2,9872400
AMZN,11/10/2002,18.18,18.74,18.1,18.46,9628500
AMZN,10/10/2002,17.16,17.97,17.15,17.96,10528600
AMZN,09/10/2002,16.7,17.13,16.6,16.86,6083500
AMZN,08/10/2002,16.88,17.06,16.46,16.94,6098000
AMZN,07/10/2002,16.55,16.96,16.37,16.64,5748100
AMZN,04/10/2002,16.95,17.15,16.38,16.55,7649400
AMZN,03/10/2002,16.79,17.25,16.66,16.75,6354100
